sci_data_set_name,sci_actual_duration,location,exp_time,new_exp_time,combined_sigma,noisy_sigma,sigma,exp_ratio
IBEOF2030,1605.869506,./training/originals/ibeof2030_drz.fits,1605.869506,133.82245883333334,0.042614570933748326,0.040800345397375974,0.012301767,12
IBEOF2030,1605.869506,./training/originals/ibeof2030_drz.fits,1605.869506,89.21497255555556,0.05219197719766134,0.05072148472273768,0.012301767,18
IBEO0T040,1605.869506,./training/originals/ibeo0t040_drz.fits,1605.869506,802.934753,0.01694882204338278,0.011984627000000001,0.011984627,2
IBEO0T040,1605.869506,./training/originals/ibeo0t040_drz.fits,1605.869506,535.2898353333334,0.02075798287376177,0.016948822043382775,0.011984627,3
IBEO0T040,1605.869506,./training/originals/ibeo0t040_drz.fits,1605.869506,321.1739012,0.026798440656979373,0.023969254000000002,0.011984627,5
IBEO0T040,1605.869506,./training/originals/ibeo0t040_drz.fits,1605.869506,200.73368825,0.03389764408676556,0.031708342597870094,0.011984627,8
IBEO0T040,1605.869506,./training/originals/ibeo0t040_drz.fits,1605.869506,133.82245883333334,0.04151596574752354,0.03974851101136266,0.011984627,12
IBEO0T040,1605.869506,./training/originals/ibeo0t040_drz.fits,1605.869506,89.21497255555556,0.05084646613014833,0.0494138830046293,0.011984627,18
IBEW0Q030,1605.869506,./training/originals/ibew0q030_drz.fits,1605.869506,802.934753,0.019719998974696982,0.013944145,0.013944145,2
IBEW0Q030,1605.869506,./training/originals/ibew0q030_drz.fits,1605.869506,535.2898353333334,0.02415196760810752,0.01971999897469698,0.013944145,3
IBEW0Q030,1605.869506,./training/originals/ibew0q030_drz.fits,1605.869506,321.1739012,0.031180056108113807,0.027888290000000003,0.013944145,5
IBEW0Q030,1605.869506,./training/originals/ibew0q030_drz.fits,1605.869506,200.73368825,0.039439997949393964,0.03689273991542476,0.013944145,8
IBEW0Q030,1605.869506,./training/originals/ibew0q030_drz.fits,1605.869506,133.82245883333334,0.04830393521621504,0.04624749698731029,0.013944145,12
IBEW0Q030,1605.869506,./training/originals/ibew0q030_drz.fits,1605.869506,89.21497255555556,0.059159996924090935,0.05749318269392836,0.013944145,18
IBEOF4030,1605.869506,./eval/originals/ibeof4030_drz.fits,1605.869506,802.934753,0.017381916461578165,0.012290871,0.012290871,2
IBEOF4030,1605.869506,./eval/originals/ibeof4030_drz.fits,1605.869506,535.2898353333334,0.021288413041274892,0.017381916461578162,0.012290871,3
IBEOF4030,1605.869506,./eval/originals/ibeof4030_drz.fits,1605.869506,321.1739012,0.027483223058680818,0.024581742,0.012290871,5
IBEOF4030,1605.869506,./eval/originals/ibeof4030_drz.fits,1605.869506,200.73368825,0.03476383292315633,0.03251858806237576,0.012290871,8
IBEOF4030,1605.869506,./eval/originals/ibeof4030_drz.fits,1605.869506,133.82245883333334,0.042576826082549785,0.04076420745366026,0.012290871,12
IBEOF4030,1605.869506,./eval/originals/ibeof4030_drz.fits,1605.869506,89.21497255555556,0.05214574938473449,0.05067655936384096,0.012290871,18
IBEW99030,1605.869506,./eval/originals/ibew99030_drz.fits,1605.869506,802.934753,0.019421278886557602,0.013732918000000002,0.013732918,2
IBEW99030,1605.869506,./eval/originals/ibew99030_drz.fits,1605.869506,535.2898353333334,0.02378611171217717,0.0194212788865576,0.013732918,3
IBEW99030,1605.869506,./eval/originals/ibew99030_drz.fits,1605.869506,321.1739012,0.030707738177430458,0.027465836,0.013732918,5
IBEW99030,1605.869506,./eval/originals/ibew99030_drz.fits,1605.869506,200.73368825,0.038842557773115204,0.03633388580324252,0.013732918,8
IBEW99030,1605.869506,./eval/originals/ibew99030_drz.fits,1605.869506,133.82245883333334,0.04757222342435434,0.045546936282717894,0.013732918,12
IBEW99030,1605.869506,./eval/originals/ibew99030_drz.fits,1605.869506,89.21497255555556,0.058263836659672795,0.056622271461946025,0.013732918,18
IBEW98030,1605.869506,./eval/originals/ibew98030_drz.fits,1605.869506,802.934753,0.019517517533690652,0.013800969000000001,0.013800969,2
IBEW98030,1605.869506,./eval/originals/ibew98030_drz.fits,1605.869506,535.2898353333334,0.023903979501683038,0.019517517533690645,0.013800969,3
IBEW98030,1605.869506,./eval/originals/ibew98030_drz.fits,1605.869506,321.1739012,0.030859904839367295,0.027601938,0.013800969,5
IBEW98030,1605.869506,./eval/originals/ibew98030_drz.fits,1605.869506,200.73368825,0.039035035067381305,0.036513931825711776,0.013800969,8
IBEW98030,1605.869506,./eval/originals/ibew98030_drz.fits,1605.869506,133.82245883333334,0.047807959003366075,0.04577263591632637,0.013800969,12
IBEW98030,1605.869506,./eval/originals/ibew98030_drz.fits,1605.869506,89.21497255555556,0.05855255260107195,0.05690285292287494,0.013800969,18
IBEO0Z040,1605.869506,./eval/originals/ibeo0z040_drz.fits,1605.869506,802.934753,0.016997376237619738,0.012018960000000004,0.01201896,2
IBEO0Z040,1605.869506,./eval/originals/ibeo0z040_drz.fits,1605.869506,535.2898353333334,0.02081744937413803,0.01699737623761973,0.01201896,3
IBEO0Z040,1605.869506,./eval/originals/ibeo0z040_drz.fits,1605.869506,321.1739012,0.026875211578850873,0.02403792,0.01201896,5
IBEO0Z040,1605.869506,./eval/originals/ibeo0z040_drz.fits,1605.869506,200.73368825,0.033994752475239476,0.03179917917763288,0.01201896,8
IBEO0Z040,1605.869506,./eval/originals/ibeo0z040_drz.fits,1605.869506,133.82245883333334,0.04163489874827606,0.03986238069028993,0.01201896,12
IBEO0Z040,1605.869506,./eval/originals/ibeo0z040_drz.fits,1605.869506,89.21497255555556,0.0509921287128592,0.049555441590073634,0.01201896,18
IBEW97030,1605.869506,./test/originals/ibew97030_drz.fits,1605.869506,802.934753,0.01947283969882816,0.013769377000000001,0.013769377,2
IBEW97030,1605.869506,./test/originals/ibew97030_drz.fits,1605.869506,535.2898353333334,0.023849260552570323,0.01947283969882816,0.013769377,3
IBEW97030,1605.869506,./test/originals/ibew97030_drz.fits,1605.869506,321.1739012,0.03078926297982212,0.027538754,0.013769377,5
IBEW97030,1605.869506,./test/originals/ibew97030_drz.fits,1605.869506,200.73368825,0.03894567939765632,0.03643034725029262,0.013769377,8
IBEW97030,1605.869506,./test/originals/ibew97030_drz.fits,1605.869506,133.82245883333334,0.04769852110514065,0.04566785710594946,0.013769377,12
IBEW97030,1605.869506,./test/originals/ibew97030_drz.fits,1605.869506,89.21497255555556,0.058418519096484475,0.05677259576995042,0.013769377,18
IBEOFQ040,1605.869506,./test/originals/ibeofq040_drz.fits,1605.869506,802.934753,0.017008414174474056,0.012026765,0.012026765,2
IBEOFQ040,1605.869506,./test/originals/ibeofq040_drz.fits,1605.869506,535.2898353333334,0.020830968030691108,0.017008414174474056,0.012026765,3
IBEOFQ040,1605.869506,./test/originals/ibeofq040_drz.fits,1605.869506,321.1739012,0.02689266408941526,0.024053530000000004,0.012026765,5
IBEOFQ040,1605.869506,./test/originals/ibeofq040_drz.fits,1605.869506,200.73368825,0.03401682834894811,0.03181982926661573,0.012026765,8
IBEOFQ040,1605.869506,./test/originals/ibeofq040_drz.fits,1605.869506,133.82245883333334,0.041661936061382215,0.03988826694677866,0.012026765,12
IBEOFQ040,1605.869506,./test/originals/ibeofq040_drz.fits,1605.869506,89.21497255555556,0.051025242523422165,0.04958762242948158,0.012026765,18
IBEOFP040,1605.869506,./training/originals/ibeofp040_drz.fits,1605.869506,802.934753,0.017029614649987593,0.012041756000000002,0.012041756,2
IBEOFP040,1605.869506,./training/originals/ibeofp040_drz.fits,1605.869506,535.2898353333334,0.020856933204347373,0.017029614649987593,0.012041756,3
IBEOFP040,1605.869506,./training/originals/ibeofp040_drz.fits,1605.869506,321.1739012,0.02692618498446596,0.024083512,0.012041756,5
IBEOFP040,1605.869506,./training/originals/ibeofp040_drz.fits,1605.869506,200.73368825,0.03405922929997519,0.031859491724519906,0.012041756,8
IBEOFP040,1605.869506,./training/originals/ibeofp040_drz.fits,1605.869506,133.82245883333334,0.04171386640869475,0.03993798646901088,0.012041756,12
IBEOFP040,1605.869506,./training/originals/ibeofp040_drz.fits,1605.869506,89.21497255555556,0.05108884394996277,0.04964943190591521,0.012041756,18
IBEOFO040,1605.869506,./training/originals/ibeofo040_drz.fits,1605.869506,802.934753,0.01710074393532071,0.012092052000000002,0.012092052,2
IBEOFO040,1605.869506,./training/originals/ibeofo040_drz.fits,1605.869506,535.2898353333334,0.020944048431764856,0.017100743935320708,0.012092052,3
IBEOFO040,1605.869506,./training/originals/ibeofo040_drz.fits,1605.869506,321.1739012,0.02703865025946229,0.024184104,0.012092052,5
IBEOFO040,1605.869506,./training/originals/ibeofo040_drz.fits,1605.869506,200.73368825,0.03420148787064142,0.03199256243246121,0.012092052,8
IBEOFO040,1605.869506,./training/originals/ibeofo040_drz.fits,1605.869506,133.82245883333334,0.04188809686352971,0.04010479942946659,0.012092052,12
IBEOFO040,1605.869506,./training/originals/ibeofo040_drz.fits,1605.869506,89.21497255555556,0.05130223180596213,0.04985680762646128,0.012092052,18
IBEOFN040,1605.869506,./training/originals/ibeofn040_drz.fits,1605.869506,802.934753,0.017144222517082308,0.012122796,0.012122796,2
IBEOFN040,1605.869506,./training/originals/ibeofn040_drz.fits,1605.869506,535.2898353333334,0.020997298601792756,0.017144222517082305,0.012122796,3
IBEOFN040,1605.869506,./training/originals/ibeofn040_drz.fits,1605.869506,321.1739012,0.027107395933362543,0.024245592000000003,0.012122796,5
IBEOFN040,1605.869506,./training/originals/ibeofn040_drz.fits,1605.869506,200.73368825,0.034288445034164616,0.03207390341076857,0.012122796,8
IBEOFN040,1605.869506,./training/originals/ibeofn040_drz.fits,1605.869506,133.82245883333334,0.04199459720358551,0.040206765742021276,0.012122796,12
IBEOFN040,1605.869506,./training/originals/ibeofn040_drz.fits,1605.869506,89.21497255555556,0.05143266755124692,0.049983568385815275,0.012122796,18
IBEOFH040,1605.869506,./training/originals/ibeofh040_drz.fits,1605.869506,802.934753,0.017276891305582093,0.012216607000000004,0.012216607,2
IBEOFH040,1605.869506,./training/originals/ibeofh040_drz.fits,1605.869506,535.2898353333334,0.0211597840201016,0.017276891305582086,0.012216607,3
IBEOFH040,1605.869506,./training/originals/ibeofh040_drz.fits,1605.869506,321.1739012,0.027317163706399777,0.024433214,0.012216607,5
IBEOFH040,1605.869506,./training/originals/ibeofh040_drz.fits,1605.869506,200.73368825,0.03455378261116419,0.03232210398701086,0.012216607,8
IBEOFH040,1605.869506,./training/originals/ibeofh040_drz.fits,1605.869506,133.82245883333334,0.0423195680402032,0.04051790163022931,0.012216607,12
IBEOFH040,1605.869506,./training/originals/ibeofh040_drz.fits,1605.869506,89.21497255555556,0.05183067391674627,0.05037036104766009,0.012216607,18
IBEOFG040,1605.869506,./test/originals/ibeofg040_drz.fits,1605.869506,802.934753,0.017212478120456683,0.012171060000000001,0.01217106,2
IBEOFG040,1605.869506,./test/originals/ibeofg040_drz.fits,1605.869506,535.2898353333334,0.021080894301969258,0.01721247812045668,0.01217106,3
IBEOFG040,1605.869506,./test/originals/ibeofg040_drz.fits,1605.869506,321.1739012,0.02721531751822859,0.024342120000000002,0.01217106,5
IBEOFG040,1605.869506,./test/originals/ibeofg040_drz.fits,1605.869506,200.73368825,0.034424956240913365,0.032201597952045795,0.01217106,8
IBEOFG040,1605.869506,./test/originals/ibeofg040_drz.fits,1605.869506,133.82245883333334,0.042161788603938516,0.040366839320902986,0.01217106,12
IBEOFG040,1605.869506,./test/originals/ibeofg040_drz.fits,1605.869506,89.21497255555556,0.05163743436137004,0.05018256595573008,0.01217106,18
IBEOFF040,1605.869506,./training/originals/ibeoff040_drz.fits,1605.869506,802.934753,0.01709521860293252,0.012088145000000003,0.012088145,2
IBEOFF040,1605.869506,./training/originals/ibeoff040_drz.fits,1605.869506,535.2898353333334,0.020937281309259686,0.017095218602932515,0.012088145,3
IBEOFF040,1605.869506,./training/originals/ibeoff040_drz.fits,1605.869506,321.1739012,0.027029913941874196,0.02417629,0.012088145,5
IBEOFF040,1605.869506,./training/originals/ibeoff040_drz.fits,1605.869506,200.73368825,0.03419043720586504,0.03198222548208888,0.012088145,8
IBEOFF040,1605.869506,./training/originals/ibeoff040_drz.fits,1605.869506,133.82245883333334,0.04187456261851937,0.040091841376410677,0.012088145,12
IBEOFF040,1605.869506,./training/originals/ibeoff040_drz.fits,1605.869506,89.21497255555556,0.05128565580879754,0.049840698652781984,0.012088145,18
IBEOFE040,1605.869506,./training/originals/ibeofe040_drz.fits,1605.869506,802.934753,0.017096361994597697,0.012088953500000001,0.0120889535,2
IBEOFE040,1605.869506,./training/originals/ibeofe040_drz.fits,1605.869506,535.2898353333334,0.020938681672337603,0.017096361994597693,0.0120889535,3
IBEOFE040,1605.869506,./training/originals/ibeofe040_drz.fits,1605.869506,321.1739012,0.027031721802834002,0.024177907,0.0120889535,5
IBEOFE040,1605.869506,./training/originals/ibeofe040_drz.fits,1605.869506,200.73368825,0.034192723989195394,0.03198436457202387,0.0120889535,8
IBEOFE040,1605.869506,./training/originals/ibeofe040_drz.fits,1605.869506,133.82245883333334,0.041877363344675206,0.04009452286755367,0.0120889535,12
IBEOFE040,1605.869506,./training/originals/ibeofe040_drz.fits,1605.869506,89.21497255555556,0.05128908598379308,0.049844032183680304,0.0120889535,18
IBEOFD040,1605.869506,./test/originals/ibeofd040_drz.fits,1605.869506,802.934753,0.017150524252716244,0.012127252000000005,0.012127252,2
IBEOFD040,1605.869506,./test/originals/ibeofd040_drz.fits,1605.869506,535.2898353333334,0.02100501662019128,0.01715052425271624,0.012127252,3
IBEOFD040,1605.869506,./test/originals/ibeofd040_drz.fits,1605.869506,321.1739012,0.02711735985227028,0.024254504,0.012127252,5
IBEOFD040,1605.869506,./test/originals/ibeofd040_drz.fits,1605.869506,200.73368825,0.03430104850543249,0.03208569287861068,0.012127252,8
IBEOFD040,1605.869506,./test/originals/ibeofd040_drz.fits,1605.869506,133.82245883333334,0.04201003324038256,0.0402215446220871,0.012127252,12
IBEOFD040,1605.869506,./test/originals/ibeofd040_drz.fits,1605.869506,89.21497255555556,0.05145157275814872,0.05000194094448302,0.012127252,18
IBOA18040,1605.869506,./training/originals/iboa18040_drz.fits,1605.869506,802.934753,0.020364737523569317,0.014400044000000006,0.014400044,2
IBOA18040,1605.869506,./training/originals/iboa18040_drz.fits,1605.869506,535.2898353333334,0.024941607839227366,0.02036473752356931,0.014400044,3
IBOA18040,1605.869506,./training/originals/iboa18040_drz.fits,1605.869506,321.1739012,0.03219947726298798,0.028800088,0.014400044,5
IBOA18040,1605.869506,./training/originals/iboa18040_drz.fits,1605.869506,200.73368825,0.040729475047138634,0.0380989352923878,0.014400044,8
IBOA18040,1605.869506,./training/originals/iboa18040_drz.fits,1605.869506,133.82245883333334,0.04988321567845473,0.04775954291260853,0.014400044,12
IBOA18040,1605.869506,./training/originals/iboa18040_drz.fits,1605.869506,89.21497255555556,0.061094212570707934,0.059372902425541836,0.014400044,18
IBEW0J030,1605.869506,./training/originals/ibew0j030_drz.fits,1605.869506,802.934753,0.019446709981942974,0.013750900500000001,0.0137509005,2
IBEW0J030,1605.869506,./training/originals/ibew0j030_drz.fits,1605.869506,535.2898353333334,0.023817258315824277,0.019446709981942974,0.0137509005,3
IBEW0J030,1605.869506,./training/originals/ibew0j030_drz.fits,1605.869506,321.1739012,0.03074794826983585,0.027501801000000003,0.0137509005,5
IBEW0J030,1605.869506,./training/originals/ibew0j030_drz.fits,1605.869506,200.73368825,0.03889341996388595,0.03638146302619374,0.0137509005,8
IBEW0J030,1605.869506,./training/originals/ibew0j030_drz.fits,1605.869506,133.82245883333334,0.047634516631648555,0.04560657748801046,0.0137509005,12
IBEW0J030,1605.869506,./training/originals/ibew0j030_drz.fits,1605.869506,89.21497255555556,0.05834012994582891,0.056696415208858694,0.0137509005,18
IBEW0I030,1605.869506,./eval/originals/ibew0i030_drz.fits,1605.869506,802.934753,0.019402044875002546,0.013719317500000003,0.0137193175,2
IBEW0I030,1605.869506,./eval/originals/ibew0i030_drz.fits,1605.869506,535.2898353333334,0.023762554955168828,0.01940204487500254,0.0137193175,3
IBEW0I030,1605.869506,./eval/originals/ibew0i030_drz.fits,1605.869506,321.1739012,0.03067732653490247,0.027438635,0.0137193175,5
IBEW0I030,1605.869506,./eval/originals/ibew0i030_drz.fits,1605.869506,200.73368825,0.03880408975000509,0.03629790226253639,0.0137193175,8
IBEW0I030,1605.869506,./eval/originals/ibew0i030_drz.fits,1605.869506,133.82245883333334,0.047525109910337655,0.04550182852725666,0.0137193175,12
IBEW0I030,1605.869506,./eval/originals/ibew0i030_drz.fits,1605.869506,89.21497255555556,0.05820613462500763,0.056566195163884815,0.0137193175,18
IBEOF8030,1605.869506,./training/originals/ibeof8030_drz.fits,1605.869506,802.934753,0.017500243710341923,0.012374541000000001,0.012374541,2
IBEOF8030,1605.869506,./training/originals/ibeof8030_drz.fits,1605.869506,535.2898353333334,0.02143333373234418,0.01750024371034192,0.012374541,3
IBEOF8030,1605.869506,./training/originals/ibeof8030_drz.fits,1605.869506,321.1739012,0.027670314866358226,0.024749082,0.012374541,5
IBEOF8030,1605.869506,./training/originals/ibeof8030_drz.fits,1605.869506,200.73368825,0.035000487420683846,0.032739958074572535,0.012374541,8
IBEOF8030,1605.869506,./training/originals/ibeof8030_drz.fits,1605.869506,133.82245883333334,0.04286666746468836,0.0410417094498693,0.012374541,12
IBEOF8030,1605.869506,./training/originals/ibeof8030_drz.fits,1605.869506,89.21497255555556,0.05250073113102576,0.05102153961153638,0.012374541,18
IBEOF7030,1605.869506,./training/originals/ibeof7030_drz.fits,1605.869506,802.934753,0.017466759375825616,0.012350864000000003,0.012350864,2
IBEOF7030,1605.869506,./training/originals/ibeof7030_drz.fits,1605.869506,535.2898353333334,0.021392323965373373,0.017466759375825612,0.012350864,3
IBEOF7030,1605.869506,./training/originals/ibeof7030_drz.fits,1605.869506,321.1739012,0.027617371484854963,0.024701728,0.012350864,5
IBEOF7030,1605.869506,./training/originals/ibeof7030_drz.fits,1605.869506,200.73368825,0.03493351875165123,0.032677314620780454,0.012350864,8
IBEOF7030,1605.869506,./training/originals/ibeof7030_drz.fits,1605.869506,133.82245883333334,0.042784647930746746,0.04096318172470805,0.012350864,12
IBEOF7030,1605.869506,./training/originals/ibeof7030_drz.fits,1605.869506,89.21497255555556,0.052400278127476836,0.050923916839638636,0.012350864,18
IBEOF6030,1605.869506,./training/originals/ibeof6030_drz.fits,1605.869506,802.934753,0.01721859742254107,0.012175387,0.012175387,2
IBEOF6030,1605.869506,./training/originals/ibeof6030_drz.fits,1605.869506,535.2898353333334,0.02108838888581361,0.01721859742254107,0.012175387,3
IBEOF6030,1605.869506,./training/originals/ibeof6030_drz.fits,1605.869506,321.1739012,0.027224992984367234,0.024350774000000002,0.012175387,5
IBEOF6030,1605.869506,./training/originals/ibeof6030_drz.fits,1605.869506,200.73368825,0.03443719484508214,0.03221304611796877,0.012175387,8
IBEOF6030,1605.869506,./training/originals/ibeof6030_drz.fits,1605.869506,133.82245883333334,0.04217677777162722,0.04038119035637086,0.012175387,12
IBEOF6030,1605.869506,./training/originals/ibeof6030_drz.fits,1605.869506,89.21497255555556,0.05165579226762321,0.05020040663377213,0.012175387,18
IBEOF5030,1605.869506,./test/originals/ibeof5030_drz.fits,1605.869506,802.934753,0.017537866033741734,0.012401144000000001,0.012401144,2
IBEOF5030,1605.869506,./test/originals/ibeof5030_drz.fits,1605.869506,535.2898353333334,0.021479411479977936,0.01753786603374173,0.012401144,3
IBEOF5030,1605.869506,./test/originals/ibeof5030_drz.fits,1605.869506,321.1739012,0.02772980098276365,0.024802288,0.012401144,5
IBEOF5030,1605.869506,./test/originals/ibeof5030_drz.fits,1605.869506,200.73368825,0.03507573206748347,0.032810342996700784,0.012401144,8
IBEOF5030,1605.869506,./test/originals/ibeof5030_drz.fits,1605.869506,133.82245883333334,0.04295882295995587,0.041129941619167124,0.012401144,12
IBEOF5030,1605.869506,./test/originals/ibeof5030_drz.fits,1605.869506,89.21497255555556,0.05261359810122519,0.05113122659049469,0.012401144,18
IBOA17040,1605.869506,./training/originals/iboa17040_drz.fits,1605.869506,802.934753,0.02026955812239448,0.014332742,0.014332742,2
IBOA17040,1605.869506,./training/originals/iboa17040_drz.fits,1605.869506,535.2898353333334,0.024825037355776364,0.020269558122394477,0.014332742,3
IBOA17040,1605.869506,./training/originals/iboa17040_drz.fits,1605.869506,321.1739012,0.03204898541596629,0.028665484,0.014332742,5
IBOA17040,1605.869506,./training/originals/iboa17040_drz.fits,1605.869506,200.73368825,0.04053911624478896,0.03792087093765053,0.014332742,8
IBOA17040,1605.869506,./training/originals/iboa17040_drz.fits,1605.869506,133.82245883333334,0.04965007471155273,0.047536327430968035,0.014332742,12
IBOA17040,1605.869506,./training/originals/iboa17040_drz.fits,1605.869506,89.21497255555556,0.060808674367183436,0.05909540917072652,0.014332742,18
IBOA19040,1605.869506,./training/originals/iboa19040_drz.fits,1605.869506,802.934753,0.020306176354165005,0.014358635,0.014358635,2
IBOA19040,1605.869506,./training/originals/iboa19040_drz.fits,1605.869506,535.2898353333334,0.024869885347336744,0.020306176354165,0.014358635,3
IBOA19040,1605.869506,./training/originals/iboa19040_drz.fits,1605.869506,321.1739012,0.032106883924107696,0.028717270000000003,0.014358635,5
IBOA19040,1605.869506,./training/originals/iboa19040_drz.fits,1605.869506,200.73368825,0.04061235270833001,0.037989377376347916,0.014358635,8
IBOA19040,1605.869506,./training/originals/iboa19040_drz.fits,1605.869506,133.82245883333334,0.04973977069467349,0.0476222047966647,0.014358635,12
IBOA19040,1605.869506,./training/originals/iboa19040_drz.fits,1605.869506,89.21497255555556,0.06091852906249501,0.05920216874469063,0.014358635,18
IBEO59030,1605.869506,./training/originals/ibeo59030_drz.fits,1605.869506,802.934753,0.017186650338167065,0.012152797000000003,0.012152797,2
IBEO59030,1605.869506,./training/originals/ibeo59030_drz.fits,1605.869506,535.2898353333334,0.021049261858070628,0.01718665033816706,0.012152797,3
IBEO59030,1605.869506,./training/originals/ibeo59030_drz.fits,1605.869506,321.1739012,0.027174480208755514,0.024305594000000003,0.012152797,5
IBEO59030,1605.869506,./training/originals/ibeo59030_drz.fits,1605.869506,200.73368825,0.03437330067633413,0.03215327859585183,0.012152797,8
IBEO59030,1605.869506,./training/originals/ibeo59030_drz.fits,1605.869506,133.82245883333334,0.042098523716141256,0.04030626780235673,0.012152797,12
IBEO59030,1605.869506,./training/originals/ibeo59030_drz.fits,1605.869506,89.21497255555556,0.051559951014501185,0.05010726567768942,0.012152797,18
IBEW0E030,1605.869506,./training/originals/ibew0e030_drz.fits,1605.869506,802.934753,0.019527472182956196,0.013808008000000002,0.013808008,2
IBEW0E030,1605.869506,./training/originals/ibew0e030_drz.fits,1605.869506,535.2898353333334,0.023916171407317516,0.019527472182956192,0.013808008,3
IBEW0E030,1605.869506,./training/originals/ibew0e030_drz.fits,1605.869506,321.1739012,0.030875644521860916,0.027616016,0.013808008,5
IBEW0E030,1605.869506,./training/originals/ibew0e030_drz.fits,1605.869506,200.73368825,0.03905494436591239,0.03653255526919036,0.013808008,8
IBEW0E030,1605.869506,./training/originals/ibew0e030_drz.fits,1605.869506,133.82245883333334,0.04783234281463503,0.04579598163822568,0.013808008,12
IBEW0E030,1605.869506,./training/originals/ibew0e030_drz.fits,1605.869506,89.21497255555556,0.05858241654886858,0.05693187546337365,0.013808008,18
IBOA38040,1605.869506,./eval/originals/iboa38040_drz.fits,1605.869506,802.934753,0.02097943251952259,0.014834699000000002,0.014834699,2
IBOA38040,1605.869506,./eval/originals/iboa38040_drz.fits,1605.869506,535.2898353333334,0.025694452382991215,0.02097943251952259,0.014834699,3
IBOA38040,1605.869506,./eval/originals/iboa38040_drz.fits,1605.869506,321.1739012,0.03317139538974816,0.029669398000000003,0.014834699,5
IBOA38040,1605.869506,./eval/originals/iboa38040_drz.fits,1605.869506,200.73368825,0.04195886503904518,0.03924892432849857,0.014834699,8
IBOA38040,1605.869506,./eval/originals/iboa38040_drz.fits,1605.869506,133.82245883333334,0.05138890476598243,0.04920113046086046,0.014834699,12
IBOA38040,1605.869506,./eval/originals/iboa38040_drz.fits,1605.869506,89.21497255555556,0.06293829755856777,0.06116503090124468,0.014834699,18
IBEO63030,1605.869506,./test/originals/ibeo63030_drz.fits,1605.869506,802.934753,0.017740322018903944,0.012544302000000004,0.012544302,2
IBEO63030,1605.869506,./test/originals/ibeo63030_drz.fits,1605.869506,535.2898353333334,0.02172736840948788,0.01774032201890394,0.012544302,3
IBEO63030,1605.869506,./test/originals/ibeo63030_drz.fits,1605.869506,321.1739012,0.02804991200228657,0.025088604000000004,0.012544302,5
IBEO63030,1605.869506,./test/originals/ibeo63030_drz.fits,1605.869506,200.73368825,0.03548064403780789,0.033189103462890175,0.012544302,8
IBEO63030,1605.869506,./test/originals/ibeo63030_drz.fits,1605.869506,133.82245883333334,0.04345473681897576,0.041604742990904824,0.012544302,12
IBEO63030,1605.869506,./test/originals/ibeo63030_drz.fits,1605.869506,89.21497255555556,0.05322096605671182,0.05172148214564687,0.012544302,18
IBEW0U030,1605.869506,./test/originals/ibew0u030_drz.fits,1605.869506,802.934753,0.019489080527378456,0.013780861000000002,0.013780861,2
IBEW0U030,1605.869506,./test/originals/ibew0u030_drz.fits,1605.869506,535.2898353333334,0.023869151424044444,0.019489080527378452,0.013780861,3
IBEW0U030,1605.869506,./test/originals/ibew0u030_drz.fits,1605.869506,321.1739012,0.030814941984475732,0.027561722000000004,0.013780861,5
IBEW0U030,1605.869506,./test/originals/ibew0u030_drz.fits,1605.869506,200.73368825,0.03897816105475691,0.03646073105834889,0.013780861,8
IBEW0U030,1605.869506,./test/originals/ibew0u030_drz.fits,1605.869506,133.82245883333334,0.04773830284808889,0.04570594522504191,0.013780861,12
IBEW0U030,1605.869506,./test/originals/ibew0u030_drz.fits,1605.869506,89.21497255555556,0.05846724158213536,0.05681994551495502,0.013780861,18
IBEO64030,1605.869506,./training/originals/ibeo64030_drz.fits,1605.869506,802.934753,0.01763439813018898,0.012469402500000002,0.0124694025,2
IBEO64030,1605.869506,./training/originals/ibeo64030_drz.fits,1605.869506,535.2898353333334,0.021597638670026377,0.017634398130188977,0.0124694025,3
IBEO64030,1605.869506,./training/originals/ibeo64030_drz.fits,1605.869506,321.1739012,0.027882431628805823,0.024938805,0.0124694025,5
IBEO64030,1605.869506,./training/originals/ibeo64030_drz.fits,1605.869506,200.73368825,0.03526879626037796,0.03299093801256709,0.0124694025,8
IBEO64030,1605.869506,./training/originals/ibeo64030_drz.fits,1605.869506,133.82245883333334,0.043195277340052754,0.0413563294524196,0.0124694025,12
IBEO64030,1605.869506,./training/originals/ibeo64030_drz.fits,1605.869506,89.21497255555556,0.052903194390566934,0.05141266359584092,0.0124694025,18
IBEW0V030,1605.869506,./training/originals/ibew0v030_drz.fits,1605.869506,802.934753,0.019461644784268414,0.013761461000000001,0.013761461,2
IBEW0V030,1605.869506,./training/originals/ibew0v030_drz.fits,1605.869506,535.2898353333334,0.023835549638377605,0.01946164478426841,0.013761461,3
IBEW0V030,1605.869506,./training/originals/ibew0v030_drz.fits,1605.869506,321.1739012,0.030771562265712232,0.027522922,0.013761461,5
IBEW0V030,1605.869506,./training/originals/ibew0v030_drz.fits,1605.869506,200.73368825,0.03892328956853683,0.03640940348291423,0.013761461,8
IBEW0V030,1605.869506,./training/originals/ibew0v030_drz.fits,1605.869506,133.82245883333334,0.04767109927675521,0.045641602704109004,0.013761461,12
IBEW0V030,1605.869506,./training/originals/ibew0v030_drz.fits,1605.869506,89.21497255555556,0.058384934352805236,0.05673995726581803,0.013761461,18
IBEW0G030,1605.869506,./training/originals/ibew0g030_drz.fits,1605.869506,802.934753,0.01946681232062533,0.013765115000000003,0.013765115,2
